,workerId,comment,answer1,correct
3146,Ok4suIGM,7,-1,1
3147,Ok4suIGM,71,-1,1
3148,Ok4suIGM,69,1,0
3149,Ok4suIGM,16,-1,1
3150,Ok4suIGM,106,1,1
3151,Ok4suIGM,119,1,1
3152,Ok4suIGM,24,1,0
3153,Ok4suIGM,51,1,1
3154,Ok4suIGM,83,1,0
3155,Ok4suIGM,82,-1,1
3156,Ok4suIGM,78,1,0
3157,Ok4suIGM,62,-1,1
3158,Ok4suIGM,107,1,1
3159,Ok4suIGM,112,1,1
3160,Ok4suIGM,41,1,1
3161,Ok4suIGM,90,1,1
3162,Ok4suIGM,20,-1,1
3163,Ok4suIGM,18,-1,1
3164,Ok4suIGM,59,1,1
3165,Ok4suIGM,34,1,1
3166,Ok4suIGM,95,1,1
3167,Ok4suIGM,38,1,1
3168,U1ePH9Rm,26,1,0
3169,U1ePH9Rm,96,1,1
3170,U1ePH9Rm,83,1,0
3171,U1ePH9Rm,1,-1,1
3172,U1ePH9Rm,80,1,0
3173,U1ePH9Rm,91,1,1
3174,U1ePH9Rm,100,1,1
3175,U1ePH9Rm,110,1,1
3176,U1ePH9Rm,15,-1,1
3177,U1ePH9Rm,103,1,1
3178,U1ePH9Rm,30,1,1
3179,U1ePH9Rm,118,1,1
3180,U1ePH9Rm,24,1,0
3181,U1ePH9Rm,38,1,1
3182,U1ePH9Rm,9,-1,1
3183,U1ePH9Rm,19,1,0
3184,U1ePH9Rm,43,1,1
3185,U1ePH9Rm,50,1,1
3186,U1ePH9Rm,59,1,1
3187,U1ePH9Rm,40,1,1
3188,U1ePH9Rm,74,1,0
3189,U1ePH9Rm,67,-1,1
3190,U1ePH9Rm,68,1,0
3191,U1ePH9Rm,71,-1,1
3192,vVgXGZuq,86,1,0
3193,vVgXGZuq,53,1,1
3194,vVgXGZuq,7,-1,1
3195,vVgXGZuq,37,1,1
3196,vVgXGZuq,84,1,0
3197,vVgXGZuq,49,1,1
3198,vVgXGZuq,76,1,0
3199,vVgXGZuq,17,-1,1
3200,vVgXGZuq,36,1,1
3201,vVgXGZuq,11,1,0
3202,vVgXGZuq,20,-1,1
3203,vVgXGZuq,116,1,1
3204,vVgXGZuq,4,-1,1
3205,vVgXGZuq,61,-1,1
3206,vVgXGZuq,24,1,0
3207,vVgXGZuq,43,1,1
3208,vVgXGZuq,75,1,0
3209,vVgXGZuq,96,1,1
3210,vVgXGZuq,111,1,1
3211,vVgXGZuq,90,-1,1
3212,vVgXGZuq,59,1,1
3213,vVgXGZuq,108,1,1
3214,vVgXGZuq,104,1,1
3215,vVgXGZuq,64,-1,1
3216,xGPYfYG1,100,1,1
3217,xGPYfYG1,75,1,0
3218,xGPYfYG1,3,-1,1
3219,xGPYfYG1,2,-1,1
3220,xGPYfYG1,54,1,1
3221,xGPYfYG1,29,-1,1
3222,xGPYfYG1,72,-1,1
3223,xGPYfYG1,39,1,1
3224,xGPYfYG1,110,1,1
3225,xGPYfYG1,53,1,1
3226,xGPYfYG1,63,-1,1
3227,xGPYfYG1,42,1,1
3228,xGPYfYG1,98,1,1
3229,xGPYfYG1,112,1,1
3230,xGPYfYG1,68,-1,1
3231,xGPYfYG1,12,-1,1
3232,xGPYfYG1,91,-1,0
3233,xGPYfYG1,102,1,1
3234,xGPYfYG1,40,1,1
3235,xGPYfYG1,35,1,1
3236,xGPYfYG1,25,1,0
3237,xGPYfYG1,88,-1,1
3238,xGPYfYG1,80,-1,1
3239,xGPYfYG1,17,-1,1
3240,4xyfRhXW,39,1,1
3241,4xyfRhXW,67,-1,1
3242,4xyfRhXW,33,1,1
3243,4xyfRhXW,106,1,1
3244,4xyfRhXW,111,1,1
3245,4xyfRhXW,75,1,0
3246,4xyfRhXW,96,1,1
3247,4xyfRhXW,65,-1,1
3248,4xyfRhXW,22,1,0
3249,4xyfRhXW,25,-1,1
3250,4xyfRhXW,78,1,0
3251,4xyfRhXW,97,1,1
3252,4xyfRhXW,55,1,1
3253,4xyfRhXW,11,1,0
3254,4xyfRhXW,85,-1,1
3255,4xyfRhXW,40,1,1
3256,4xyfRhXW,16,-1,1
3257,4xyfRhXW,57,1,1
3258,4xyfRhXW,116,1,1
3259,4xyfRhXW,43,1,1
3260,4xyfRhXW,84,1,0
3261,4xyfRhXW,109,1,1
3262,4xyfRhXW,3,-1,1
3263,4xyfRhXW,5,-1,1
3264,mWMU2TxQ,108,1,1
3265,mWMU2TxQ,74,1,0
3266,mWMU2TxQ,78,1,0
3267,mWMU2TxQ,3,-1,1
3268,mWMU2TxQ,110,1,1
3269,mWMU2TxQ,84,-1,1
3270,mWMU2TxQ,61,-1,1
3271,mWMU2TxQ,105,1,1
3272,mWMU2TxQ,1,-1,1
3273,mWMU2TxQ,91,1,1
3274,mWMU2TxQ,89,1,0
3275,mWMU2TxQ,92,1,1
3276,mWMU2TxQ,30,1,1
3277,mWMU2TxQ,46,1,1
3278,mWMU2TxQ,14,-1,1
3279,mWMU2TxQ,52,1,1
3280,mWMU2TxQ,48,1,1
3281,mWMU2TxQ,15,-1,1
3282,mWMU2TxQ,37,1,1
3283,mWMU2TxQ,26,1,0
3284,mWMU2TxQ,57,1,1
3285,mWMU2TxQ,60,-1,1
3286,mWMU2TxQ,20,-1,1
3287,mWMU2TxQ,115,1,1
3288,OfP4X1J1,36,1,1
3289,OfP4X1J1,100,1,1
3290,OfP4X1J1,32,1,1
3291,OfP4X1J1,93,1,1
3292,OfP4X1J1,47,1,1
3293,OfP4X1J1,115,1,1
3294,OfP4X1J1,10,1,0
3295,OfP4X1J1,106,1,1
3296,OfP4X1J1,3,-1,1
3297,OfP4X1J1,42,1,1
3298,OfP4X1J1,67,-1,1
3299,OfP4X1J1,87,1,0
3300,OfP4X1J1,56,1,1
3301,OfP4X1J1,7,-1,1
3302,OfP4X1J1,98,1,1
3303,OfP4X1J1,81,1,0
3304,OfP4X1J1,65,-1,1
3305,OfP4X1J1,111,1,1
3306,OfP4X1J1,11,1,0
3307,OfP4X1J1,58,1,1
3308,OfP4X1J1,21,1,0
3309,OfP4X1J1,74,1,0
3310,OfP4X1J1,23,1,0
3311,OfP4X1J1,76,1,0
3312,BNIyjp3Y,31,1,1
3313,BNIyjp3Y,29,-1,1
3314,BNIyjp3Y,106,1,1
3315,BNIyjp3Y,112,1,1
3316,BNIyjp3Y,63,-1,1
3317,BNIyjp3Y,41,1,1
3318,BNIyjp3Y,58,1,1
3319,BNIyjp3Y,14,-1,1
3320,BNIyjp3Y,87,1,0
3321,BNIyjp3Y,96,1,1
3322,BNIyjp3Y,110,1,1
3323,BNIyjp3Y,81,1,0
3324,BNIyjp3Y,37,1,1
3325,BNIyjp3Y,13,-1,1
3326,BNIyjp3Y,67,-1,1
3327,BNIyjp3Y,1,-1,1
3328,BNIyjp3Y,52,1,1
3329,BNIyjp3Y,45,1,1
3330,BNIyjp3Y,2,-1,1
3331,BNIyjp3Y,22,-1,1
3332,BNIyjp3Y,79,-1,1
3333,BNIyjp3Y,108,1,1
3334,BNIyjp3Y,91,1,1
3335,BNIyjp3Y,71,-1,1
3336,E8snMLL2,88,1,0
3337,E8snMLL2,51,1,1
3338,E8snMLL2,102,1,1
3339,E8snMLL2,118,1,1
3340,E8snMLL2,11,-1,1
3341,E8snMLL2,3,-1,1
3342,E8snMLL2,90,-1,1
3343,E8snMLL2,15,-1,1
3344,E8snMLL2,76,-1,1
3345,E8snMLL2,60,-1,1
3346,E8snMLL2,40,1,1
3347,E8snMLL2,115,1,1
3348,E8snMLL2,6,-1,1
3349,E8snMLL2,27,-1,1
3350,E8snMLL2,105,1,1
3351,E8snMLL2,33,1,1
3352,E8snMLL2,24,1,0
3353,E8snMLL2,32,-1,1
3354,E8snMLL2,65,-1,1
3355,E8snMLL2,72,-1,1
3356,E8snMLL2,58,1,1
3357,E8snMLL2,84,-1,1
3358,E8snMLL2,92,1,1
3359,E8snMLL2,44,1,1
3360,QPqqVOOk,39,1,1
3361,QPqqVOOk,89,1,0
3362,QPqqVOOk,119,1,1
3363,QPqqVOOk,1,-1,1
3364,QPqqVOOk,88,1,0
3365,QPqqVOOk,47,1,1
3366,QPqqVOOk,34,1,1
3367,QPqqVOOk,28,1,0
3368,QPqqVOOk,69,1,0
3369,QPqqVOOk,75,1,0
3370,QPqqVOOk,19,1,0
3371,QPqqVOOk,18,-1,1
3372,QPqqVOOk,103,-1,1
3373,QPqqVOOk,54,1,1
3374,QPqqVOOk,41,1,1
3375,QPqqVOOk,73,-1,1
3376,QPqqVOOk,0,-1,1
3377,QPqqVOOk,114,1,1
3378,QPqqVOOk,29,-1,1
3379,QPqqVOOk,94,1,1
3380,QPqqVOOk,55,1,1
3381,QPqqVOOk,104,1,1
3382,QPqqVOOk,60,-1,1
3383,QPqqVOOk,97,1,1
3384,9IkYgM6K,73,-1,1
3385,9IkYgM6K,85,-1,1
3386,9IkYgM6K,19,-1,1
3387,9IkYgM6K,3,-1,1
3388,9IkYgM6K,55,1,1
3389,9IkYgM6K,119,1,1
3390,9IkYgM6K,12,-1,1
3391,9IkYgM6K,68,-1,1
3392,9IkYgM6K,9,-1,1
3393,9IkYgM6K,25,-1,1
3394,9IkYgM6K,43,1,1
3395,9IkYgM6K,38,1,1
3396,9IkYgM6K,59,1,1
3397,9IkYgM6K,113,1,1
3398,9IkYgM6K,94,-1,1
3399,9IkYgM6K,80,1,0
3400,9IkYgM6K,31,1,1
3401,9IkYgM6K,62,-1,1
3402,9IkYgM6K,105,1,1
3403,9IkYgM6K,90,1,1
3404,9IkYgM6K,76,-1,1
3405,9IkYgM6K,21,-1,1
3406,9IkYgM6K,46,1,1
3407,9IkYgM6K,104,1,1
3408,SW24RVpt,74,-1,1
3409,SW24RVpt,78,1,0
3410,SW24RVpt,60,-1,1
3411,SW24RVpt,95,-1,1
3412,SW24RVpt,83,1,0
3413,SW24RVpt,9,-1,1
3414,SW24RVpt,103,1,1
3415,SW24RVpt,68,1,0
3416,SW24RVpt,18,-1,1
3417,SW24RVpt,114,1,1
3418,SW24RVpt,34,1,1
3419,SW24RVpt,44,1,1
3420,SW24RVpt,116,1,1
3421,SW24RVpt,31,1,1
3422,SW24RVpt,90,-1,1
3423,SW24RVpt,6,-1,1
3424,SW24RVpt,11,-1,1
3425,SW24RVpt,104,-1,1
3426,SW24RVpt,45,1,1
3427,SW24RVpt,51,1,1
3428,SW24RVpt,22,-1,1
3429,SW24RVpt,81,-1,1
3430,SW24RVpt,50,-1,1
3431,SW24RVpt,28,-1,1
3432,8UWTG8O9,22,1,0
3433,8UWTG8O9,39,1,1
3434,8UWTG8O9,99,1,1
3435,8UWTG8O9,72,-1,1
3436,8UWTG8O9,83,-1,1
3437,8UWTG8O9,64,-1,1
3438,8UWTG8O9,80,1,0
3439,8UWTG8O9,109,1,1
3440,8UWTG8O9,28,1,0
3441,8UWTG8O9,8,-1,1
3442,8UWTG8O9,100,1,1
3443,8UWTG8O9,43,1,1
3444,8UWTG8O9,40,1,1
3445,8UWTG8O9,61,-1,1
3446,8UWTG8O9,0,-1,1
3447,8UWTG8O9,14,-1,1
3448,8UWTG8O9,18,-1,1
3449,8UWTG8O9,50,1,1
3450,8UWTG8O9,75,1,0
3451,8UWTG8O9,97,1,1
3452,8UWTG8O9,113,1,1
3453,8UWTG8O9,30,1,1
3454,8UWTG8O9,117,1,1
3455,8UWTG8O9,55,1,1
3456,QYcRzbrN,72,-1,1
3457,QYcRzbrN,15,-1,1
3458,QYcRzbrN,56,1,1
3459,QYcRzbrN,63,-1,1
3460,QYcRzbrN,21,1,0
3461,QYcRzbrN,1,-1,1
3462,QYcRzbrN,117,1,1
3463,QYcRzbrN,42,1,1
3464,QYcRzbrN,87,1,0
3465,QYcRzbrN,66,1,0
3466,QYcRzbrN,113,1,1
3467,QYcRzbrN,34,1,1
3468,QYcRzbrN,92,1,1
3469,QYcRzbrN,59,1,1
3470,QYcRzbrN,27,-1,1
3471,QYcRzbrN,14,-1,1
3472,QYcRzbrN,6,-1,1
3473,QYcRzbrN,74,-1,1
3474,QYcRzbrN,36,1,1
3475,QYcRzbrN,82,1,0
3476,QYcRzbrN,99,1,1
3477,QYcRzbrN,103,1,1
3478,QYcRzbrN,43,1,1
3479,QYcRzbrN,107,1,1
3480,1gZAMLst,84,-1,1
3481,1gZAMLst,86,1,0
3482,1gZAMLst,96,1,1
3483,1gZAMLst,95,1,1
3484,1gZAMLst,28,1,0
3485,1gZAMLst,108,1,1
3486,1gZAMLst,20,-1,1
3487,1gZAMLst,107,1,1
3488,1gZAMLst,6,-1,1
3489,1gZAMLst,112,1,1
3490,1gZAMLst,32,1,1
3491,1gZAMLst,111,1,1
3492,1gZAMLst,15,-1,1
3493,1gZAMLst,7,-1,1
3494,1gZAMLst,12,-1,1
3495,1gZAMLst,30,1,1
3496,1gZAMLst,43,1,1
3497,1gZAMLst,57,1,1
3498,1gZAMLst,54,1,1
3499,1gZAMLst,40,1,1
3500,1gZAMLst,63,-1,1
3501,1gZAMLst,70,-1,1
3502,1gZAMLst,71,-1,1
3503,1gZAMLst,66,-1,1
3504,9kRD1vHP,55,1,1
3505,9kRD1vHP,115,1,1
3506,9kRD1vHP,31,1,1
3507,9kRD1vHP,5,-1,1
3508,9kRD1vHP,1,-1,1
3509,9kRD1vHP,40,1,1
3510,9kRD1vHP,83,-1,1
3511,9kRD1vHP,90,1,1
3512,9kRD1vHP,70,-1,1
3513,9kRD1vHP,25,-1,1
3514,9kRD1vHP,92,-1,1
3515,9kRD1vHP,103,-1,1
3516,9kRD1vHP,105,1,1
3517,9kRD1vHP,61,-1,1
3518,9kRD1vHP,68,1,0
3519,9kRD1vHP,58,1,1
3520,9kRD1vHP,10,-1,1
3521,9kRD1vHP,19,-1,1
3522,9kRD1vHP,37,1,1
3523,9kRD1vHP,119,1,1
3524,9kRD1vHP,79,-1,1
3525,9kRD1vHP,89,-1,1
3526,9kRD1vHP,27,-1,1
3527,9kRD1vHP,48,1,1
3528,AulxRMi4,65,-1,1
3529,AulxRMi4,35,1,1
3530,AulxRMi4,91,1,1
3531,AulxRMi4,54,1,1
3532,AulxRMi4,32,1,1
3533,AulxRMi4,15,-1,1
3534,AulxRMi4,106,1,1
3535,AulxRMi4,80,1,0
3536,AulxRMi4,110,1,1
3537,AulxRMi4,51,1,1
3538,AulxRMi4,79,-1,1
3539,AulxRMi4,90,-1,1
3540,AulxRMi4,49,1,1
3541,AulxRMi4,73,-1,1
3542,AulxRMi4,112,1,1
3543,AulxRMi4,7,-1,1
3544,AulxRMi4,88,1,0
3545,AulxRMi4,25,-1,1
3546,AulxRMi4,104,1,1
3547,AulxRMi4,17,-1,1
3548,AulxRMi4,9,-1,1
3549,AulxRMi4,26,-1,1
3550,AulxRMi4,63,-1,1
3551,AulxRMi4,48,1,1
3552,8xLz8SLe,11,1,0
3553,8xLz8SLe,104,1,1
3554,8xLz8SLe,102,1,1
3555,8xLz8SLe,19,1,0
3556,8xLz8SLe,47,1,1
3557,8xLz8SLe,80,1,0
3558,8xLz8SLe,30,1,1
3559,8xLz8SLe,74,1,0
3560,8xLz8SLe,85,-1,1
3561,8xLz8SLe,56,1,1
3562,8xLz8SLe,113,1,1
3563,8xLz8SLe,5,-1,1
3564,8xLz8SLe,20,-1,1
3565,8xLz8SLe,99,1,1
3566,8xLz8SLe,9,-1,1
3567,8xLz8SLe,95,1,1
3568,8xLz8SLe,75,1,0
3569,8xLz8SLe,111,1,1
3570,8xLz8SLe,36,1,1
3571,8xLz8SLe,42,1,1
3572,8xLz8SLe,65,-1,1
3573,8xLz8SLe,50,1,1
3574,8xLz8SLe,26,1,0
3575,8xLz8SLe,69,1,0
3576,DKAQtecw,7,-1,1
3577,DKAQtecw,39,1,1
3578,DKAQtecw,86,1,0
3579,DKAQtecw,99,1,1
3580,DKAQtecw,23,1,0
3581,DKAQtecw,97,1,1
3582,DKAQtecw,40,-1,1
3583,DKAQtecw,56,1,1
3584,DKAQtecw,108,1,1
3585,DKAQtecw,54,1,1
3586,DKAQtecw,68,1,0
3587,DKAQtecw,114,1,1
3588,DKAQtecw,70,1,0
3589,DKAQtecw,1,-1,1
3590,DKAQtecw,12,-1,1
3591,DKAQtecw,49,1,1
3592,DKAQtecw,107,1,1
3593,DKAQtecw,35,1,1
3594,DKAQtecw,27,-1,1
3595,DKAQtecw,69,1,0
3596,DKAQtecw,112,1,1
3597,DKAQtecw,11,-1,1
3598,DKAQtecw,75,1,0
3599,DKAQtecw,81,1,0
3600,rXA6vcHa,84,1,0
3601,rXA6vcHa,87,1,0
3602,rXA6vcHa,39,1,1
3603,rXA6vcHa,73,-1,1
3604,rXA6vcHa,22,-1,1
3605,rXA6vcHa,90,1,1
3606,rXA6vcHa,43,1,1
3607,rXA6vcHa,91,-1,1
3608,rXA6vcHa,115,1,1
3609,rXA6vcHa,42,1,1
3610,rXA6vcHa,103,-1,1
3611,rXA6vcHa,110,1,1
3612,rXA6vcHa,100,1,1
3613,rXA6vcHa,61,1,0
3614,rXA6vcHa,68,1,0
3615,rXA6vcHa,75,1,0
3616,rXA6vcHa,29,-1,1
3617,rXA6vcHa,14,-1,1
3618,rXA6vcHa,58,1,1
3619,rXA6vcHa,57,1,1
3620,rXA6vcHa,5,-1,1
3621,rXA6vcHa,4,-1,1
3622,rXA6vcHa,35,1,1
3623,rXA6vcHa,13,1,0
3624,TszzXglj,84,1,0
3625,TszzXglj,40,1,1
3626,TszzXglj,116,1,1
3627,TszzXglj,73,-1,1
3628,TszzXglj,41,1,1
3629,TszzXglj,57,1,1
3630,TszzXglj,112,1,1
3631,TszzXglj,16,-1,1
3632,TszzXglj,106,1,1
3633,TszzXglj,109,1,1
3634,TszzXglj,69,1,0
3635,TszzXglj,89,1,0
3636,TszzXglj,90,1,1
3637,TszzXglj,92,1,1
3638,TszzXglj,68,1,0
3639,TszzXglj,56,1,1
3640,TszzXglj,75,1,0
3641,TszzXglj,10,1,0
3642,TszzXglj,38,1,1
3643,TszzXglj,27,1,0
3644,TszzXglj,2,-1,1
3645,TszzXglj,22,1,0
3646,TszzXglj,37,1,1
3647,TszzXglj,1,-1,1
3648,6r2amcCl,21,1,0
3649,6r2amcCl,32,1,1
3650,6r2amcCl,106,1,1
3651,6r2amcCl,87,1,0
3652,6r2amcCl,76,1,0
3653,6r2amcCl,111,1,1
3654,6r2amcCl,74,1,0
3655,6r2amcCl,1,-1,1
3656,6r2amcCl,58,1,1
3657,6r2amcCl,47,1,1
3658,6r2amcCl,90,1,1
3659,6r2amcCl,66,-1,1
3660,6r2amcCl,65,-1,1
3661,6r2amcCl,3,-1,1
3662,6r2amcCl,33,1,1
3663,6r2amcCl,10,1,0
3664,6r2amcCl,86,1,0
3665,6r2amcCl,42,1,1
3666,6r2amcCl,11,1,0
3667,6r2amcCl,100,1,1
3668,6r2amcCl,56,1,1
3669,6r2amcCl,23,1,0
3670,6r2amcCl,98,1,1
3671,6r2amcCl,115,1,1
3672,rQYvXMab,30,1,1
3673,rQYvXMab,1,-1,1
3674,rQYvXMab,73,1,0
3675,rQYvXMab,19,1,0
3676,rQYvXMab,64,-1,1
3677,rQYvXMab,80,1,0
3678,rQYvXMab,103,1,1
3679,rQYvXMab,16,-1,1
3680,rQYvXMab,114,1,1
3681,rQYvXMab,109,1,1
3682,rQYvXMab,65,-1,1
3683,rQYvXMab,33,1,1
3684,rQYvXMab,93,1,1
3685,rQYvXMab,0,-1,1
3686,rQYvXMab,57,1,1
3687,rQYvXMab,94,1,1
3688,rQYvXMab,81,1,0
3689,rQYvXMab,24,1,0
3690,rQYvXMab,45,1,1
3691,rQYvXMab,42,1,1
3692,rQYvXMab,79,1,0
3693,rQYvXMab,116,1,1
3694,rQYvXMab,27,-1,1
3695,rQYvXMab,54,1,1
3696,93e6xlWV,45,1,1
3697,93e6xlWV,33,1,1
3698,93e6xlWV,3,-1,1
3699,93e6xlWV,72,-1,1
3700,93e6xlWV,53,1,1
3701,93e6xlWV,49,1,1
3702,93e6xlWV,0,-1,1
3703,93e6xlWV,70,-1,1
3704,93e6xlWV,13,1,0
3705,93e6xlWV,93,1,1
3706,93e6xlWV,15,1,0
3707,93e6xlWV,105,1,1
3708,93e6xlWV,91,-1,1
3709,93e6xlWV,84,1,0
3710,93e6xlWV,118,1,1
3711,93e6xlWV,89,-1,1
3712,93e6xlWV,24,1,0
3713,93e6xlWV,25,1,0
3714,93e6xlWV,66,-1,1
3715,93e6xlWV,35,1,1
3716,93e6xlWV,102,1,1
3717,93e6xlWV,116,1,1
3718,93e6xlWV,54,1,1
3719,93e6xlWV,62,-1,1
3720,Ibpe3uOp,82,1,0
3721,Ibpe3uOp,7,-1,1
3722,Ibpe3uOp,100,1,1
3723,Ibpe3uOp,12,-1,1
3724,Ibpe3uOp,98,1,1
3725,Ibpe3uOp,29,-1,1
3726,Ibpe3uOp,83,1,0
3727,Ibpe3uOp,22,-1,1
3728,Ibpe3uOp,45,1,1
3729,Ibpe3uOp,71,1,0
3730,Ibpe3uOp,77,1,0
3731,Ibpe3uOp,59,1,1
3732,Ibpe3uOp,2,-1,1
3733,Ibpe3uOp,115,1,1
3734,Ibpe3uOp,69,-1,1
3735,Ibpe3uOp,50,1,1
3736,Ibpe3uOp,99,1,1
3737,Ibpe3uOp,113,1,1
3738,Ibpe3uOp,11,1,0
3739,Ibpe3uOp,31,1,1
3740,Ibpe3uOp,30,1,1
3741,Ibpe3uOp,65,-1,1
3742,Ibpe3uOp,109,1,1
3743,Ibpe3uOp,48,1,1
3744,BaOSUA5Z,39,1,1
3745,BaOSUA5Z,88,1,0
3746,BaOSUA5Z,79,1,0
3747,BaOSUA5Z,56,1,1
3748,BaOSUA5Z,60,-1,1
3749,BaOSUA5Z,42,1,1
3750,BaOSUA5Z,83,1,0
3751,BaOSUA5Z,110,1,1
3752,BaOSUA5Z,32,-1,1
3753,BaOSUA5Z,118,1,1
3754,BaOSUA5Z,107,1,1
3755,BaOSUA5Z,91,1,1
3756,BaOSUA5Z,12,-1,1
3757,BaOSUA5Z,44,1,1
3758,BaOSUA5Z,94,1,1
3759,BaOSUA5Z,50,1,1
3760,BaOSUA5Z,28,1,0
3761,BaOSUA5Z,78,1,0
3762,BaOSUA5Z,14,-1,1
3763,BaOSUA5Z,23,1,0
3764,BaOSUA5Z,8,-1,1
3765,BaOSUA5Z,101,1,1
3766,BaOSUA5Z,63,-1,1
3767,BaOSUA5Z,2,-1,1
3768,sQDEawPs,17,1,0
3769,sQDEawPs,66,-1,1
3770,sQDEawPs,2,-1,1
3771,sQDEawPs,73,-1,1
3772,sQDEawPs,94,-1,0
3773,sQDEawPs,52,1,1
3774,sQDEawPs,11,1,0
3775,sQDEawPs,34,1,1
3776,sQDEawPs,118,1,1
3777,sQDEawPs,0,-1,1
3778,sQDEawPs,23,1,0
3779,sQDEawPs,96,-1,1
3780,sQDEawPs,63,-1,1
3781,sQDEawPs,88,1,0
3782,sQDEawPs,85,-1,1
3783,sQDEawPs,51,-1,0
3784,sQDEawPs,106,1,1
3785,sQDEawPs,38,1,1
3786,sQDEawPs,41,-1,1
3787,sQDEawPs,119,1,1
3788,sQDEawPs,49,1,1
3789,sQDEawPs,27,-1,1
3790,sQDEawPs,72,1,0
3791,sQDEawPs,102,1,1
3792,uULXaI7E,31,1,1
3793,uULXaI7E,15,-1,1
3794,uULXaI7E,58,1,1
3795,uULXaI7E,25,-1,1
3796,uULXaI7E,64,-1,1
3797,uULXaI7E,49,1,1
3798,uULXaI7E,86,1,0
3799,uULXaI7E,70,-1,1
3800,uULXaI7E,84,-1,1
3801,uULXaI7E,103,-1,0
3802,uULXaI7E,42,1,1
3803,uULXaI7E,19,-1,1
3804,uULXaI7E,108,1,1
3805,uULXaI7E,7,-1,1
3806,uULXaI7E,72,-1,1
3807,uULXaI7E,35,1,1
3808,uULXaI7E,1,-1,1
3809,uULXaI7E,56,1,1
3810,uULXaI7E,98,1,1
3811,uULXaI7E,28,1,0
3812,uULXaI7E,115,1,1
3813,uULXaI7E,118,1,1
3814,uULXaI7E,65,-1,1
3815,uULXaI7E,93,1,1
3816,0lVzxfbH,34,1,1
3817,0lVzxfbH,37,1,1
3818,0lVzxfbH,3,-1,1
3819,0lVzxfbH,1,-1,1
3820,0lVzxfbH,79,1,0
3821,0lVzxfbH,49,1,1
3822,0lVzxfbH,56,1,1
3823,0lVzxfbH,61,-1,1
3824,0lVzxfbH,27,1,0
3825,0lVzxfbH,106,1,1
3826,0lVzxfbH,86,1,0
3827,0lVzxfbH,26,1,0
3828,0lVzxfbH,92,1,1
3829,0lVzxfbH,111,1,1
3830,0lVzxfbH,17,1,0
3831,0lVzxfbH,62,-1,1
3832,0lVzxfbH,101,1,1
3833,0lVzxfbH,18,1,0
3834,0lVzxfbH,46,1,1
3835,0lVzxfbH,74,1,0
3836,0lVzxfbH,114,1,1
3837,0lVzxfbH,84,-1,1
3838,0lVzxfbH,97,1,1
3839,0lVzxfbH,59,1,1
3840,m7yvQT4Z,30,1,1
3841,m7yvQT4Z,63,-1,1
3842,m7yvQT4Z,99,1,1
3843,m7yvQT4Z,3,-1,1
3844,m7yvQT4Z,35,1,1
3845,m7yvQT4Z,84,1,0
3846,m7yvQT4Z,107,1,1
3847,m7yvQT4Z,29,1,0
3848,m7yvQT4Z,27,-1,1
3849,m7yvQT4Z,1,-1,1
3850,m7yvQT4Z,51,1,1
3851,m7yvQT4Z,43,1,1
3852,m7yvQT4Z,97,1,1
3853,m7yvQT4Z,105,1,1
3854,m7yvQT4Z,81,1,0
3855,m7yvQT4Z,53,1,1
3856,m7yvQT4Z,76,1,0
3857,m7yvQT4Z,40,1,1
3858,m7yvQT4Z,62,-1,1
3859,m7yvQT4Z,112,1,1
3860,m7yvQT4Z,16,-1,1
3861,m7yvQT4Z,115,1,1
3862,m7yvQT4Z,74,-1,1
3863,m7yvQT4Z,12,-1,1
3864,dBIbnhQv,10,-1,1
3865,dBIbnhQv,109,1,1
3866,dBIbnhQv,8,-1,1
3867,dBIbnhQv,9,-1,1
3868,dBIbnhQv,31,1,1
3869,dBIbnhQv,42,1,1
3870,dBIbnhQv,50,1,1
3871,dBIbnhQv,37,1,1
3872,dBIbnhQv,93,-1,1
3873,dBIbnhQv,49,1,1
3874,dBIbnhQv,98,1,1
3875,dBIbnhQv,17,-1,1
3876,dBIbnhQv,52,1,1
3877,dBIbnhQv,108,1,1
3878,dBIbnhQv,87,1,0
3879,dBIbnhQv,64,-1,1
3880,dBIbnhQv,111,1,1
3881,dBIbnhQv,84,1,0
3882,dBIbnhQv,26,-1,1
3883,dBIbnhQv,29,-1,1
3884,dBIbnhQv,72,-1,1
3885,dBIbnhQv,60,-1,1
3886,dBIbnhQv,77,-1,1
3887,dBIbnhQv,112,1,1
3888,bIX1set4,105,1,1
3889,bIX1set4,31,1,1
3890,bIX1set4,64,-1,1
3891,bIX1set4,19,1,0
3892,bIX1set4,53,1,1
3893,bIX1set4,103,-1,1
3894,bIX1set4,14,-1,1
3895,bIX1set4,6,-1,1
3896,bIX1set4,72,-1,1
3897,bIX1set4,90,1,1
3898,bIX1set4,45,1,1
3899,bIX1set4,70,-1,1
3900,bIX1set4,8,-1,1
3901,bIX1set4,85,-1,1
3902,bIX1set4,48,1,1
3903,bIX1set4,84,1,0
3904,bIX1set4,23,1,0
3905,bIX1set4,119,1,1
3906,bIX1set4,68,1,0
3907,bIX1set4,24,1,0
3908,bIX1set4,95,1,1
3909,bIX1set4,55,1,1
3910,bIX1set4,37,1,1
3911,bIX1set4,110,1,1
3912,TEKVNjmF,13,1,0
3913,TEKVNjmF,31,1,1
3914,TEKVNjmF,94,-1,1
3915,TEKVNjmF,76,1,0
3916,TEKVNjmF,92,-1,1
3917,TEKVNjmF,55,1,1
