workerId,Session,Study,treatmentId,taskId,comment,answer1,answer2,answerf,answerm,duration,startTime,submitTime,answer_f,answer_m,bias_f,bias_m
6031ceae5e466a1647a29da7,SESSION_ID:64f88b10fb84b1243ea31b62,STUDY_ID:64f87d77f1db16f3b98108c2,3,10,89,1,5,0,2,duration:17810,startTime:Wed Sep 06 2023 10:27:38 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:27:56 GMT-0400 (Eastern Daylight Time)},0,0.02,-0.58490566,-0.66
62f875cb0bd095fcf778dd3a,SESSION_ID:64f88e7243ca197421579cb0,STUDY_ID:64f87d77f1db16f3b98108c2,3,19,22,95,85,99,88,duration:22883,startTime:Wed Sep 06 2023 10:54:01 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:54:24 GMT-0400 (Eastern Daylight Time)},0.99,0.88,0.518301887,0.37122807
628409abe8772d1f138b7f14,SESSION_ID:64fa3356c23e359eb1554c3a,STUDY_ID:64fa1e7d676feb23d42ed75d,3,11,38,85,5,88,3,duration:31073,startTime:Thu Sep 07 2023 13:39:13 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 13:39:44 GMT-0700 (Pacific Daylight Time)},0.88,0.03,-0.041568627,-0.919152542
63fcf7251ace1792db0941b0,SESSION_ID:64f88fd4ae9e09b823033ef8,STUDY_ID:64f87d77f1db16f3b98108c3,3,18,83,5,5,10,5,duration:84043,startTime:Wed Sep 06 2023 11:03:21 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 11:04:45 GMT-0400 (Eastern Daylight Time)},0.1,0.05,-0.474074074,-0.39
646691e373f0424399e2de28,SESSION_ID:64f8e9669a53f8ca7cb03893,STUDY_ID:64f8ce337b289a6b18812bba,3,1,95,5,95,10,100,duration:232488,startTime:Wed Sep 06 2023 21:15:47 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 21:19:40 GMT-0400 (Eastern Daylight Time)},0.1,1,-0.609090909,0.283018868
646bbb2b727f660f5ec8f1c9,SESSION_ID:64f8e2913133be442a939a31,STUDY_ID:64f8ce337b289a6b18812bbb,3,21,103,45,45,45,45,duration:17371,startTime:Wed Sep 06 2023 13:42:33 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 13:42:50 GMT-0700 (Pacific Daylight Time)},0.45,0.45,0.110377358,0.07962963
60442cee4664dd4aa31a9f34,SESSION_ID:64f8911c93b93fb52eaa1942,STUDY_ID:64f87d77f1db16f3b98108c3,3,10,21,95,45,98,50,duration:18982,startTime:Wed Sep 06 2023 10:53:31 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:53:50 GMT-0400 (Eastern Daylight Time)},0.98,0.5,0.23862069,-0.089285714
631780ffdc06e4d6d4a8aa2d,SESSION_ID:64f8e31eb8f15a717aa396ad,STUDY_ID:64f8ce337b289a6b18812bbb,3,19,91,55,55,55,55,duration:18379,startTime:Wed Sep 06 2023 16:50:19 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:50:37 GMT-0400 (Eastern Daylight Time)},0.55,0.55,-0.057843137,-0.084615385
60442cee4664dd4aa31a9f34,SESSION_ID:64f8911c93b93fb52eaa1942,STUDY_ID:64f87d77f1db16f3b98108c3,3,24,106,1,55,0,60,duration:16325,startTime:Wed Sep 06 2023 10:58:28 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:58:44 GMT-0400 (Eastern Daylight Time)},0,0.6,-1,-0.342307692
63bc6e49ef966f7b73451b41,SESSION_ID:64f8d2e88264cf668916591e,STUDY_ID:64f8ce337b289a6b18812bbb,3,6,67,5,5,5,5,duration:16629,startTime:Wed Sep 06 2023 15:33:03 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:33:20 GMT-0400 (Eastern Daylight Time)},0.05,0.05,0.010784314,-0.036206897
60fcbda8909f2ef8e0afa8ca,SESSION_ID:64f8d2ad30134e7e17920c30,STUDY_ID:64f8ce337b289a6b18812bbb,3,21,49,95,55,95,55,duration:21040,startTime:Wed Sep 06 2023 15:46:01 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:46:22 GMT-0400 (Eastern Daylight Time)},0.95,0.55,-0.05,-0.391176471
5f0d0bb334aaaf7151fee628,SESSION_ID:64fb31e39ca237826f3f55df,STUDY_ID:64fb25990f2d04d645f0af85,3,10,107,55,65,59,68,duration:19288,startTime:Fri Sep 08 2023 10:43:11 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 10:43:30 GMT-0400 (Eastern Daylight Time)},0.59,0.68,-0.391481481,-0.283636364
648786bd2c580f666fb051cd,SESSION_ID:64fa33ea84d49710740965ad,STUDY_ID:64fa1e7d676feb23d42ed75d,3,22,71,1,1,0,0,duration:25643,startTime:Thu Sep 07 2023 15:56:20 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 15:56:46 GMT-0500 (Central Daylight Time)},0,0,-0.150943396,-0.160714286
63bc6e49ef966f7b73451b41,SESSION_ID:64f8d2e88264cf668916591e,STUDY_ID:64f8ce337b289a6b18812bbb,3,7,6,1,1,0,0,duration:15470,startTime:Wed Sep 06 2023 15:33:20 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:33:35 GMT-0400 (Eastern Daylight Time)},0,0,0,-0.039215686
63c047ef36e1348b19bb8010,SESSION_ID:64f887bded79df1136d98b67,STUDY_ID:64f87d77f1db16f3b98108c3,3,2,96,1,1,0,0,duration:15619,startTime:Wed Sep 06 2023 08:11:31 GMT-0600 (Mountain Daylight Time),submitTime:Wed Sep 06 2023 08:11:46 GMT-0600 (Mountain Daylight Time)},0,0,-0.769230769,-0.78
5c6efb8565434c0001a483ec,SESSION_ID:64f8d6742d27a59c3d61f127,STUDY_ID:64f8ce337b289a6b18812bba,3,6,3,1,1,0,0,duration:19803,startTime:Wed Sep 06 2023 15:47:48 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:48:07 GMT-0400 (Eastern Daylight Time)},0,0,-0.081967213,-0.240740741
62c55056993f53f1e8cf8e30,SESSION_ID:64f88e0490878ccc4561f142,STUDY_ID:64f87d77f1db16f3b98108c2,3,21,28,85,65,85,65,duration:17276,startTime:Wed Sep 06 2023 10:43:58 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:44:15 GMT-0400 (Eastern Daylight Time)},0.85,0.65,-0.131481481,-0.25
63209d3d38b5c490f3bccd01,SESSION_ID:64f88116dbe7657f2d5b0221,STUDY_ID:64f87d77f1db16f3b98108c2,3,19,89,35,35,35,35,duration:9584,startTime:Wed Sep 06 2023 09:46:40 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 09:46:50 GMT-0400 (Eastern Daylight Time)},0.35,0.35,-0.23490566,-0.33
5c56006bb419770001c0ed2c,SESSION_ID:64f88ae90c20776533a396ab,STUDY_ID:64f87d77f1db16f3b98108c2,3,9,110,45,95,50,95,duration:18924,startTime:Wed Sep 06 2023 10:25:55 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:26:14 GMT-0400 (Eastern Daylight Time)},0.5,0.95,-0.388888889,0.048039216
5f0d0bb334aaaf7151fee628,SESSION_ID:64fb31e39ca237826f3f55df,STUDY_ID:64fb25990f2d04d645f0af85,3,7,69,1,5,0,6,duration:25753,startTime:Fri Sep 08 2023 10:42:19 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 10:42:45 GMT-0400 (Eastern Daylight Time)},0,0.06,-0.596491228,-0.410588235
644087beeb531ba7b10ae320,SESSION_ID:64f88dfa8c61f03b56d3f485,STUDY_ID:64f87d77f1db16f3b98108c3,3,23,33,95,95,100,95,duration:22567,startTime:Wed Sep 06 2023 07:50:19 GMT-0700 (Mountain Standard Time),submitTime:Wed Sep 06 2023 07:50:41 GMT-0700 (Mountain Standard Time)},1,0.95,0,-0.031132075
615df4a8253f3bfee4097f9e,SESSION_ID:64f8d79603d48102c9909433,STUDY_ID:64f8ce337b289a6b18812bba,3,17,88,95,45,95,45,duration:25513,startTime:Wed Sep 06 2023 16:01:22 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:01:47 GMT-0400 (Eastern Daylight Time)},0.95,0.45,0.092857143,-0.361320755
644ffe36f37a530813d052a5,SESSION_ID:64f890de3a6776d327083cda,STUDY_ID:64f87d77f1db16f3b98108c3,3,6,42,95,95,97,93,duration:32484,startTime:Wed Sep 06 2023 10:52:35 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:53:07 GMT-0400 (Eastern Daylight Time)},0.97,0.93,-0.012758621,-0.030784314
62c55056993f53f1e8cf8e30,SESSION_ID:64f88e0490878ccc4561f142,STUDY_ID:64f87d77f1db16f3b98108c2,3,20,110,65,75,65,75,duration:17751,startTime:Wed Sep 06 2023 10:43:40 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:43:58 GMT-0400 (Eastern Daylight Time)},0.65,0.75,-0.238888889,-0.151960784
633643465b40568290457617,SESSION_ID:64f8d4bd3684ef5bfd4996c1,STUDY_ID:64f8ce337b289a6b18812bba,3,23,55,95,95,95,95,duration:12034,startTime:Wed Sep 06 2023 14:49:31 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 14:49:43 GMT-0500 (Central Daylight Time)},0.95,0.95,-0.05,-0.05
611bed11fa6a3b35c9226c29,SESSION_ID:64f8e30d352c74e4c2e12486,STUDY_ID:64f8ce337b289a6b18812bba,3,6,60,25,15,29,20,duration:51055,startTime:Wed Sep 06 2023 16:47:56 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:48:47 GMT-0400 (Eastern Daylight Time)},0.29,0.2,0.29,0.2
648786bd2c580f666fb051cd,SESSION_ID:64fa33ea84d49710740965ad,STUDY_ID:64fa1e7d676feb23d42ed75d,3,6,17,45,55,45,55,duration:35789,startTime:Thu Sep 07 2023 15:45:25 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 15:46:01 GMT-0500 (Central Daylight Time)},0.45,0.55,-0.095454545,0.142592593
63d161797b3fa37dcc7bce35,SESSION_ID:64f8e4301ad1e6e6d85550d7,STUDY_ID:64f8ce337b289a6b18812bbb,3,13,93,85,75,89,75,duration:46200,startTime:Wed Sep 06 2023 16:54:21 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:55:08 GMT-0400 (Eastern Daylight Time)},0.89,0.75,0.286226415,0.146551724
56c79f6cc41c43000c0886b0,SESSION_ID:64f8e4149cbb5ad528d3f4dc,STUDY_ID:64f8ce337b289a6b18812bba,3,19,0,5,45,5,48,duration:26950,startTime:Wed Sep 06 2023 16:59:03 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:59:30 GMT-0400 (Eastern Daylight Time)},0.05,0.48,0.05,0.444285714
633129042bb1ab9f1847e81f,SESSION_ID:64f8e46526771fd55e2f79ab,STUDY_ID:64f8ce337b289a6b18812bba,3,10,42,95,95,97,98,duration:23428,startTime:Wed Sep 06 2023 13:49:26 GMT-0700 (Mountain Standard Time),submitTime:Wed Sep 06 2023 13:49:49 GMT-0700 (Mountain Standard Time)},0.97,0.98,-0.012758621,0.019215686
63c047ef36e1348b19bb8010,SESSION_ID:64f887bded79df1136d98b67,STUDY_ID:64f87d77f1db16f3b98108c3,3,1,14,1,15,0,15,duration:34131,startTime:Wed Sep 06 2023 08:10:57 GMT-0600 (Mountain Daylight Time),submitTime:Wed Sep 06 2023 08:11:31 GMT-0600 (Mountain Daylight Time)},0,0.15,-0.094339623,0.092307692
5a5ec648eedc32000142ce86,SESSION_ID:64f89018c1c9b2c9107897b8,STUDY_ID:64f87d77f1db16f3b98108c3,3,5,40,65,25,67,22,duration:66897,startTime:Wed Sep 06 2023 10:49:58 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:51:05 GMT-0400 (Eastern Daylight Time)},0.67,0.22,-0.292962963,-0.78
5e71538a5a6f13000be49db8,SESSION_ID:64f88e989e5ca0f30261f12e,STUDY_ID:64f87d77f1db16f3b98108c2,3,13,36,95,95,95,95,duration:8700,startTime:Wed Sep 06 2023 10:44:02 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:44:11 GMT-0400 (Eastern Daylight Time)},0.95,0.95,-0.05,0.028431373
63b63938dbf229f3eb46d4a4,SESSION_ID:64f88e15be77a009fbb25083,STUDY_ID:64f87d77f1db16f3b98108c2,3,6,25,95,85,97,83,duration:13150,startTime:Wed Sep 06 2023 10:46:51 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:47:04 GMT-0400 (Eastern Daylight Time)},0.97,0.83,0.412307692,0.253076923
60e00468ba249d2d30b2d7b2,SESSION_ID:64f88575910cf3eb9eddae65,STUDY_ID:64f87d77f1db16f3b98108c2,3,2,50,55,65,55,65,duration:41598,startTime:Wed Sep 06 2023 08:02:01 GMT-0600 (Mountain Daylight Time),submitTime:Wed Sep 06 2023 08:02:43 GMT-0600 (Mountain Daylight Time)},0.55,0.65,-0.413636364,-0.313636364
60fe250b3984cfdf32c05860,SESSION_ID:64f8e3d765d7cf108981196d,STUDY_ID:64f8ce337b289a6b18812bbb,3,19,83,45,45,50,50,duration:24944,startTime:Wed Sep 06 2023 15:51:49 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:52:14 GMT-0500 (Central Daylight Time)},0.5,0.5,-0.074074074,0.06
5caa7f8c0d95570013d82f2f,SESSION_ID:64f8e65cfbeffecfd8356c81,STUDY_ID:64f8ce337b289a6b18812bbb,3,23,94,1,5,0,10,duration:10443,startTime:Wed Sep 06 2023 14:05:49 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 14:06:00 GMT-0700 (Pacific Daylight Time)},0,0.1,-0.66,-0.64
5f5be09e16b98d18b3d213db,SESSION_ID:64fa27ccc754ec161ab9591e,STUDY_ID:64fa1e7d676feb23d42ed75d,3,18,27,5,1,5,0,duration:16902,startTime:Thu Sep 07 2023 14:54:40 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 14:54:57 GMT-0500 (Central Daylight Time)},0.05,0,-0.270754717,-0.355932203
60463896f9a82809f6eda231,SESSION_ID:64f8e5ce3bdec6524a356cbd,STUDY_ID:64f8ce337b289a6b18812bba,3,7,36,95,95,95,95,duration:7467,startTime:Wed Sep 06 2023 15:54:26 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:54:33 GMT-0500 (Central Daylight Time)},0.95,0.95,-0.05,0.028431373
5d49f28a3fefca00193319ac,SESSION_ID:64f8e625e4a64557ade855b8,STUDY_ID:64f8ce337b289a6b18812bba,3,15,94,85,75,81,78,duration:13963,startTime:Wed Sep 06 2023 17:11:58 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:12:12 GMT-0400 (Eastern Daylight Time)},0.81,0.78,0.15,0.04
63209d3d38b5c490f3bccd01,SESSION_ID:64f88116dbe7657f2d5b0221,STUDY_ID:64f87d77f1db16f3b98108c2,3,3,99,55,45,55,45,duration:17651,startTime:Wed Sep 06 2023 09:41:28 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 09:41:45 GMT-0400 (Eastern Daylight Time)},0.55,0.45,-0.286065574,-0.29
5a6fbc25f1530b000103b557,SESSION_ID:64fa545e07f61be92640b62f,STUDY_ID:64fa428fa4e478e7a98223f8,3,17,84,5,15,5,15,duration:89895,startTime:Thu Sep 07 2023 16:05:45 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 16:07:14 GMT-0700 (Pacific Daylight Time)},0.05,0.15,-0.565384615,-0.316666667
5f6ed11ceac50e424bb71560,SESSION_ID:64fa4d17416293af92211de8,STUDY_ID:64fa428fa4e478e7a98223f8,3,15,38,85,75,90,71,duration:89809,startTime:Thu Sep 07 2023 15:30:49 GMT-0700 (Mountain Standard Time),submitTime:Thu Sep 07 2023 15:32:19 GMT-0700 (Mountain Standard Time)},0.9,0.71,-0.021568627,-0.239152542
6031ceae5e466a1647a29da7,SESSION_ID:64f88b10fb84b1243ea31b62,STUDY_ID:64f87d77f1db16f3b98108c2,3,20,25,15,1,11,0,duration:17582,startTime:Wed Sep 06 2023 10:31:35 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:31:52 GMT-0400 (Eastern Daylight Time)},0.11,0,-0.447692308,-0.576923077
633643465b40568290457617,SESSION_ID:64f8d4bd3684ef5bfd4996c1,STUDY_ID:64f8ce337b289a6b18812bba,3,16,87,25,55,25,55,duration:39908,startTime:Wed Sep 06 2023 14:46:10 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 14:46:50 GMT-0500 (Central Daylight Time)},0.25,0.55,-0.638888889,-0.334615385
63d13f416b2c25038c13007f,SESSION_ID:64f8e62d705175f268939a5e,STUDY_ID:64f8ce337b289a6b18812bbb,3,19,25,65,45,67,47,duration:33280,startTime:Wed Sep 06 2023 17:00:24 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:00:57 GMT-0400 (Eastern Daylight Time)},0.67,0.47,0.112307692,-0.106923077
60fcbda8909f2ef8e0afa8ca,SESSION_ID:64f8d2ad30134e7e17920c30,STUDY_ID:64f8ce337b289a6b18812bbb,3,4,59,95,25,95,25,duration:45354,startTime:Wed Sep 06 2023 15:36:17 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:37:02 GMT-0400 (Eastern Daylight Time)},0.95,0.25,-0.05,-0.732758621
6101ef1676d38820d1002ef5,SESSION_ID:64f8e4bf513660da02a396a3,STUDY_ID:64f8ce337b289a6b18812bbb,3,10,44,95,55,99,59,duration:29109,startTime:Wed Sep 06 2023 16:52:33 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:53:02 GMT-0400 (Eastern Daylight Time)},0.99,0.59,0.008518519,-0.355454545
5f29c35127bcc61497b0b1ac,SESSION_ID:64f8d750ab79699f6fe34474,STUDY_ID:64f8ce337b289a6b18812bba,3,17,62,55,15,55,15,duration:15910,startTime:Wed Sep 06 2023 15:00:32 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:00:48 GMT-0500 (Central Daylight Time)},0.55,0.15,0.55,0.09
5ec085451dce4f1460284292,SESSION_ID:64f8e5e92cf3e8dc3e033ec9,STUDY_ID:64f8ce337b289a6b18812bbb,3,9,117,95,85,99,81,duration:50907,startTime:Wed Sep 06 2023 14:00:30 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 14:01:21 GMT-0700 (Pacific Daylight Time)},0.99,0.81,-0.01,-0.19
6017ee441e8f20aa1fbfb114,SESSION_ID:64f8e6d3662cc92670b875cc,STUDY_ID:64f8ce337b289a6b18812bba,3,23,115,95,95,99,99,duration:70872,startTime:Wed Sep 06 2023 17:15:55 GMT-0400 (アメリカ東部夏時間),submitTime:Wed Sep 06 2023 17:17:05 GMT-0400 (アメリカ東部夏時間)},0.99,0.99,-0.01,-0.01
645e4f49d473048703d162cb,SESSION_ID:64fb368435c18b5440bc5b16,STUDY_ID:64fb25990f2d04d645f0af85,3,17,19,55,45,55,45,duration:43858,startTime:Fri Sep 08 2023 11:16:02 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 11:16:46 GMT-0400 (Eastern Daylight Time)},0.55,0.45,0.023684211,0.092857143
5c008a00bab6730001649924,SESSION_ID:64fa514ab84edd5393521cc2,STUDY_ID:64fa428fa4e478e7a98223f8,3,11,51,65,35,70,31,duration:25549,startTime:Thu Sep 07 2023 18:46:23 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:46:49 GMT-0400 (Eastern Daylight Time)},0.7,0.31,-0.280769231,-0.62220339
61005a9bfd2f14f18ef7ec7d,SESSION_ID:64f8e5e987c032e51ae3445b,STUDY_ID:64f8ce337b289a6b18812bba,3,18,89,5,15,5,15,duration:7673,startTime:Wed Sep 06 2023 15:59:47 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:59:54 GMT-0500 (Central Daylight Time)},0.05,0.15,-0.53490566,-0.53
5f287688ccd58219916e07af,SESSION_ID:64fa230dfa1ab8e7bf6174b1,STUDY_ID:64fa1e7d676feb23d42ed75d,3,16,85,5,45,5,45,duration:12921,startTime:Thu Sep 07 2023 12:30:20 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 12:30:32 GMT-0700 (Pacific Daylight Time)},0.05,0.45,-0.21984127,0.087931034
61731c0ef27028acbfbbf972,SESSION_ID:64f8e6a1eba715a7ecd98baa,STUDY_ID:64f8ce337b289a6b18812bba,3,8,68,45,55,45,55,duration:16483,startTime:Wed Sep 06 2023 17:00:34 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:00:51 GMT-0400 (Eastern Daylight Time)},0.45,0.55,-0.30862069,-0.042592593
60fcbda8909f2ef8e0afa8ca,SESSION_ID:64f8d2ad30134e7e17920c30,STUDY_ID:64f8ce337b289a6b18812bbb,3,13,11,35,35,35,35,duration:28016,startTime:Wed Sep 06 2023 15:41:42 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:42:10 GMT-0400 (Eastern Daylight Time)},0.35,0.35,-0.386842105,-0.177272727
63b63938dbf229f3eb46d4a4,SESSION_ID:64f88e15be77a009fbb25083,STUDY_ID:64f87d77f1db16f3b98108c2,3,8,54,95,95,100,100,duration:15195,startTime:Wed Sep 06 2023 10:47:24 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:47:39 GMT-0400 (Eastern Daylight Time)},1,1,0.019230769,0.037735849
5f29c35127bcc61497b0b1ac,SESSION_ID:64f8d750ab79699f6fe34474,STUDY_ID:64f8ce337b289a6b18812bba,3,8,118,15,1,15,0,duration:27149,startTime:Wed Sep 06 2023 14:56:58 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 14:57:26 GMT-0500 (Central Daylight Time)},0.15,0,-0.793396226,-0.941176471
60fcbda8909f2ef8e0afa8ca,SESSION_ID:64f8d2ad30134e7e17920c30,STUDY_ID:64f8ce337b289a6b18812bbb,3,7,21,15,1,15,0,duration:61501,startTime:Wed Sep 06 2023 15:38:17 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:39:19 GMT-0400 (Eastern Daylight Time)},0.15,0,-0.59137931,-0.589285714
6101ef1676d38820d1002ef5,SESSION_ID:64f8e4bf513660da02a396a3,STUDY_ID:64f8ce337b289a6b18812bbb,3,15,117,95,95,98,99,duration:24773,startTime:Wed Sep 06 2023 16:54:32 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:54:57 GMT-0400 (Eastern Daylight Time)},0.98,0.99,-0.02,-0.01
5f6ed11ceac50e424bb71560,SESSION_ID:64fa4d17416293af92211de8,STUDY_ID:64fa428fa4e478e7a98223f8,3,1,62,1,1,0,0,duration:44635,startTime:Thu Sep 07 2023 15:23:59 GMT-0700 (Mountain Standard Time),submitTime:Thu Sep 07 2023 15:24:44 GMT-0700 (Mountain Standard Time)},0,0,0,-0.06
629fb59ba81f4f5791475548,SESSION_ID:64f88c78f5d52394922cac55,STUDY_ID:64f87d77f1db16f3b98108c2,3,20,103,35,75,35,78,duration:30008,startTime:Wed Sep 06 2023 11:08:54 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 11:09:24 GMT-0400 (Eastern Daylight Time)},0.35,0.78,0.010377358,0.40962963
615b39c56d4a42f215089b8a,SESSION_ID:64f8db4909b88d0f376145bb,STUDY_ID:64f8ce337b289a6b18812bba,3,12,55,65,45,70,50,duration:21515,startTime:Wed Sep 06 2023 16:10:53 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:11:15 GMT-0400 (Eastern Daylight Time)},0.7,0.5,-0.3,-0.5
5c6efb8565434c0001a483ec,SESSION_ID:64f8d6742d27a59c3d61f127,STUDY_ID:64f8ce337b289a6b18812bba,3,23,103,55,85,60,90,duration:25950,startTime:Wed Sep 06 2023 15:53:31 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:53:57 GMT-0400 (Eastern Daylight Time)},0.6,0.9,0.260377358,0.52962963
580bea98827ca10001db514e,SESSION_ID:64fa51f97666e856d8347551,STUDY_ID:64fa428fa4e478e7a98223f8,3,9,55,95,95,100,95,duration:17358,startTime:Thu Sep 07 2023 18:48:14 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:48:32 GMT-0400 (Eastern Daylight Time)},1,0.95,0,-0.05
54247a37fdf99b691fb3846c,SESSION_ID:64fa3242478692bf5e211dea,STUDY_ID:64fa1e7d676feb23d42ed75d,3,6,80,5,5,3,2,duration:22313,startTime:Thu Sep 07 2023 15:34:53 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 15:35:16 GMT-0500 (Central Daylight Time)},0.03,0.02,-0.893076923,-0.908571429
5a6fbc25f1530b000103b557,SESSION_ID:64fa545e07f61be92640b62f,STUDY_ID:64fa428fa4e478e7a98223f8,3,14,62,1,1,0,0,duration:29444,startTime:Thu Sep 07 2023 16:04:09 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 16:04:39 GMT-0700 (Pacific Daylight Time)},0,0,0,-0.06
62bdd58c792242d931ee4271,SESSION_ID:64fa498856514f1976e5790d,STUDY_ID:64fa428fa4e478e7a98223f8,3,5,60,5,1,5,0,duration:15533,startTime:Thu Sep 07 2023 18:13:11 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:13:26 GMT-0400 (Eastern Daylight Time)},0.05,0,0.05,0
648786bd2c580f666fb051cd,SESSION_ID:64fa33ea84d49710740965ad,STUDY_ID:64fa1e7d676feb23d42ed75d,3,8,113,95,95,95,95,duration:25732,startTime:Thu Sep 07 2023 15:46:57 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 15:47:22 GMT-0500 (Central Daylight Time)},0.95,0.95,-0.031132075,0.004545455
5c1053202b16ba0001c86317,SESSION_ID:64f8e70df68f75a97ffd7124,STUDY_ID:64f8ce337b289a6b18812bba,3,24,1,1,1,0,0,duration:9857,startTime:Wed Sep 06 2023 16:03:04 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 16:03:14 GMT-0500 (Central Daylight Time)},0,0,-0.01754386,-0.08
5caa7f8c0d95570013d82f2f,SESSION_ID:64f8e65cfbeffecfd8356c81,STUDY_ID:64f8ce337b289a6b18812bbb,3,10,46,95,15,98,20,duration:10710,startTime:Wed Sep 06 2023 14:01:42 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 14:01:52 GMT-0700 (Pacific Daylight Time)},0.98,0.2,-0.02,-0.781818182
61731c0ef27028acbfbbf972,SESSION_ID:64f8e6a1eba715a7ecd98baa,STUDY_ID:64f8ce337b289a6b18812bba,3,10,74,65,45,65,45,duration:21011,startTime:Wed Sep 06 2023 17:01:28 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:01:49 GMT-0400 (Eastern Daylight Time)},0.65,0.45,0.167857143,0.09
62c55056993f53f1e8cf8e30,SESSION_ID:64f88e0490878ccc4561f142,STUDY_ID:64f87d77f1db16f3b98108c2,3,18,76,75,55,75,55,duration:18918,startTime:Wed Sep 06 2023 10:42:55 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:43:14 GMT-0400 (Eastern Daylight Time)},0.75,0.55,-0.046296296,-0.312745098
