workerId,Session,Study,treatmentId,taskId,comment,answer1,answer2,duration,startTime,submiTiime,answer,biasf
57962a6e2fc0d400012c808e,SESSION_ID:64f88aeeeb907de7aae09cfb,STUDY_ID:64f87d77f1db16f3b98108c3,1,21,66,1,0,duration:13032,startTime:Wed Sep 06 2023 10:37:08 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:37:21 GMT-0400 (Eastern Daylight Time)},0,-0.153846154
5f9b7861ba641d39dfde5fa3,SESSION_ID:64f889daf03fdc5c3d24aab0,STUDY_ID:64f87d77f1db16f3b98108c2,1,21,41,95,95,duration:38437,startTime:Wed Sep 06 2023 10:53:50 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:54:29 GMT-0400 (Eastern Daylight Time)},0.95,-0.012962963
63d8352e4565d58f6e88cf09,SESSION_ID:64f8900ec574e454a02c25c8,STUDY_ID:64f87d77f1db16f3b98108c2,1,9,65,1,0,duration:17461,startTime:Wed Sep 06 2023 10:48:23 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:48:41 GMT-0400 (Eastern Daylight Time)},0,-0.016666667
63d8352e4565d58f6e88cf09,SESSION_ID:64f8900ec574e454a02c25c8,STUDY_ID:64f87d77f1db16f3b98108c2,1,18,50,65,68,duration:16593,startTime:Wed Sep 06 2023 10:51:23 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:51:40 GMT-0400 (Eastern Daylight Time)},0.68,-0.283636364
63d7c7cc6818efd3fd8dfc80,SESSION_ID:64fb361eb9d6d42217ffaa87,STUDY_ID:64fb25990f2d04d645f0af85,1,16,4,1,0,duration:9607,startTime:Fri Sep 08 2023 10:08:48 GMT-0500 (Central Daylight Time),submitTime:Fri Sep 08 2023 10:08:57 GMT-0500 (Central Daylight Time)},0,-0.02
6105e4e2b57f170990f20593,SESSION_ID:64fa30d46678ac30bcb85574,STUDY_ID:64fa1e7d676feb23d42ed75d,1,17,69,15,15,duration:33615,startTime:Thu Sep 07 2023 13:36:45 GMT-0700 (Mountain Standard Time),submitTime:Thu Sep 07 2023 13:37:18 GMT-0700 (Mountain Standard Time)},0.15,-0.446491228
6323e8ff54572f1c005051e7,SESSION_ID:64f8ddb0638c3b397b4996d9,STUDY_ID:64f8ce337b289a6b18812bba,1,5,117,95,91,duration:34042,startTime:Wed Sep 06 2023 15:16:40 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:17:14 GMT-0500 (Central Daylight Time)},0.91,-0.09
60fcd5602ff7c8f0866ecd0c,SESSION_ID:64f8da91bfc537a0c8d66b84,STUDY_ID:64f8ce337b289a6b18812bbb,1,6,116,85,85,duration:11687,startTime:Wed Sep 06 2023 16:04:53 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:05:05 GMT-0400 (Eastern Daylight Time)},0.85,-0.15
641370f5a8d3826956778170,SESSION_ID:64fa337c9fe1fe2066fd0d2d,STUDY_ID:64fa1e7d676feb23d42ed75d,1,4,82,45,45,duration:20033,startTime:Thu Sep 07 2023 15:40:16 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 15:40:37 GMT-0500 (Central Daylight Time)},0.45,-0.059803922
5e77d216e2ce7c0849880e65,SESSION_ID:64fa22e2e0a73ed760ddd04e,STUDY_ID:64fa1e7d676feb23d42ed75d,1,6,30,95,95,duration:20793,startTime:Thu Sep 07 2023 14:28:55 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 14:29:16 GMT-0500 (Central Daylight Time)},0.95,0.001724138
5e6a285eb7c24208ef1b9569,SESSION_ID:64fa29d575bda03db5ddd020,STUDY_ID:64fa1e7d676feb23d42ed75d,1,6,49,95,99,duration:17243,startTime:Thu Sep 07 2023 15:57:05 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 15:57:22 GMT-0400 (Eastern Daylight Time)},0.99,-0.01
60234c1d5a0cf81cba76ce5d,SESSION_ID:64fa34397c538b0bdcb305b4,STUDY_ID:64fa1e7d676feb23d42ed75d,1,13,53,55,58,duration:27854,startTime:Thu Sep 07 2023 16:45:30 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 16:45:58 GMT-0400 (Eastern Daylight Time)},0.58,-0.42
639a21660463f7343d9cee2b,SESSION_ID:64f9d27f1ba1b3f883dd44b8,STUDY_ID:64f9ca79054670dbff57b69b,1,11,8,1,0,duration:33095,startTime:Thu Sep 07 2023 09:58:33 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 09:59:06 GMT-0400 (Eastern Daylight Time)},0,0
55884c0dfdf99b4020ba0a1b,SESSION_ID:64fa214a48fdd2e93e2e356a,STUDY_ID:64fa1e7d676feb23d42ed75d,1,3,76,65,68,duration:27814,startTime:Thu Sep 07 2023 14:20:03 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 14:20:30 GMT-0500 (Central Daylight Time)},0.68,-0.116296296
60fe2c4662ca0c1aa5e6016a,SESSION_ID:64f8db2b09f6df82c9b9406c,STUDY_ID:64f8ce337b289a6b18812bbb,1,3,24,95,100,duration:15085,startTime:Wed Sep 06 2023 16:05:41 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:05:56 GMT-0400 (Eastern Daylight Time)},1,0.13559322
5dc592c6aa431440aa755d5b,SESSION_ID:64fa2e0a6ca417823fd117ed,STUDY_ID:64fa1e7d676feb23d42ed75d,1,18,90,35,38,duration:23358,startTime:Thu Sep 07 2023 15:14:53 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 15:15:16 GMT-0500 (Central Daylight Time)},0.38,-0.209285714
5c90094e71f3100016181ea9,SESSION_ID:64f8e1ffb4e991de381658f3,STUDY_ID:64f8ce337b289a6b18812bbb,1,20,22,5,10,duration:27592,startTime:Wed Sep 06 2023 14:05:06 GMT-0700 (Mountain Standard Time),submitTime:Wed Sep 06 2023 14:05:34 GMT-0700 (Mountain Standard Time)},0.1,-0.371698113
63179fe6d8b52834c9c8f5f7,SESSION_ID:64f8d63cd73eae4358fee437,STUDY_ID:64f8ce337b289a6b18812bba,1,19,71,1,0,duration:7037,startTime:Wed Sep 06 2023 15:48:53 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:49:00 GMT-0400 (Eastern Daylight Time)},0,-0.150943396
5dc592c6aa431440aa755d5b,SESSION_ID:64fa2e0a6ca417823fd117ed,STUDY_ID:64fa1e7d676feb23d42ed75d,1,3,64,15,12,duration:10241,startTime:Thu Sep 07 2023 15:11:47 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 15:11:58 GMT-0500 (Central Daylight Time)},0.12,0.12
642b6547b732b663d7180d06,SESSION_ID:64fa565a16bb4ec9f240c8d2,STUDY_ID:64fa428fa4e478e7a98223f8,1,3,101,95,97,duration:16463,startTime:Thu Sep 07 2023 17:06:25 GMT-0600 (Mountain Daylight Time),submitTime:Thu Sep 07 2023 17:06:41 GMT-0600 (Mountain Daylight Time)},0.97,-0.010392157
63e619e5820fec66c7514ec3,SESSION_ID:64f9d0ff81d9a15def17faa5,STUDY_ID:64f9ca79054670dbff57b69b,1,17,95,45,45,duration:452680,startTime:Thu Sep 07 2023 08:40:36 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 08:48:09 GMT-0500 (Central Daylight Time)},0.45,-0.259090909
5f9b7861ba641d39dfde5fa3,SESSION_ID:64f889daf03fdc5c3d24aab0,STUDY_ID:64f87d77f1db16f3b98108c2,1,10,28,95,95,duration:62724,startTime:Wed Sep 06 2023 10:44:08 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:45:10 GMT-0400 (Eastern Daylight Time)},0.95,-0.031481481
5edaaffa2fb6186f3a7b4579,SESSION_ID:64fa33fff86cac1ff1e57948,STUDY_ID:64fa1e7d676feb23d42ed75d,1,11,64,1,0,duration:12762,startTime:Thu Sep 07 2023 13:43:00 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 13:43:13 GMT-0700 (Pacific Daylight Time)},0,0
63d8352e4565d58f6e88cf09,SESSION_ID:64f8900ec574e454a02c25c8,STUDY_ID:64f87d77f1db16f3b98108c2,1,8,92,5,6,duration:18972,startTime:Wed Sep 06 2023 10:48:04 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:48:23 GMT-0400 (Eastern Daylight Time)},0.06,-0.593846154
6329fef9d9d384640eb94cfa,SESSION_ID:64f88f2831f3208549e855e9,STUDY_ID:64f87d77f1db16f3b98108c3,1,15,22,15,12,duration:28742,startTime:Wed Sep 06 2023 10:51:19 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:51:48 GMT-0400 (Eastern Daylight Time)},0.12,-0.351698113
5dc592c6aa431440aa755d5b,SESSION_ID:64fa2e0a6ca417823fd117ed,STUDY_ID:64fa1e7d676feb23d42ed75d,1,6,15,45,49,duration:28797,startTime:Thu Sep 07 2023 15:12:16 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 15:12:45 GMT-0500 (Central Daylight Time)},0.49,0.39
57962a6e2fc0d400012c808e,SESSION_ID:64f88aeeeb907de7aae09cfb,STUDY_ID:64f87d77f1db16f3b98108c3,1,16,62,5,5,duration:18005,startTime:Wed Sep 06 2023 10:35:30 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:35:48 GMT-0400 (Eastern Daylight Time)},0.05,0.05
6117c048b6509f4c0729321b,SESSION_ID:64f8d6f3caae8c0eb8356cc0,STUDY_ID:64f8ce337b289a6b18812bbb,1,2,96,15,13,duration:31345,startTime:Wed Sep 06 2023 14:50:31 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 14:51:03 GMT-0500 (Central Daylight Time)},0.13,-0.639230769
6138f7e0ad42e592ca5f2024,SESSION_ID:64f9d444358174e2ff80a47e,STUDY_ID:64f9ca79054670dbff57b69a,1,6,61,1,0,duration:19913,startTime:Thu Sep 07 2023 08:54:51 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 08:55:11 GMT-0500 (Central Daylight Time)},0,-0.036363636
61645d805d7b358ed3e052a6,SESSION_ID:64f8e6e8966789969b702e61,STUDY_ID:64f8ce337b289a6b18812bba,1,14,94,45,45,duration:12065,startTime:Wed Sep 06 2023 15:01:23 GMT-0600 (Mountain Daylight Time),submitTime:Wed Sep 06 2023 15:01:35 GMT-0600 (Mountain Daylight Time)},0.45,-0.21
6345c5134fb2b5e288ae94e9,SESSION_ID:64fa304113aab933aefd4eee,STUDY_ID:64fa1e7d676feb23d42ed75d,1,2,20,5,4,duration:37110,startTime:Thu Sep 07 2023 16:22:11 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 16:22:48 GMT-0400 (Eastern Daylight Time)},0.04,-0.116862745
642b6547b732b663d7180d06,SESSION_ID:64fa565a16bb4ec9f240c8d2,STUDY_ID:64fa428fa4e478e7a98223f8,1,18,58,95,95,duration:10741,startTime:Thu Sep 07 2023 17:10:15 GMT-0600 (Mountain Daylight Time),submitTime:Thu Sep 07 2023 17:10:26 GMT-0600 (Mountain Daylight Time)},0.95,-0.031481481
57962a6e2fc0d400012c808e,SESSION_ID:64f88aeeeb907de7aae09cfb,STUDY_ID:64f87d77f1db16f3b98108c3,1,23,33,85,90,duration:15971,startTime:Wed Sep 06 2023 10:37:38 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:37:54 GMT-0400 (Eastern Daylight Time)},0.9,-0.1
5ec0914ef9f1aa49f02c7449,SESSION_ID:64fb2d426d1c40f01ab694cb,STUDY_ID:64fb25990f2d04d645f0af85,1,9,83,45,42,duration:22808,startTime:Fri Sep 08 2023 07:25:39 GMT-0700 (Pacific Daylight Time),submitTime:Fri Sep 08 2023 07:26:02 GMT-0700 (Pacific Daylight Time)},0.42,-0.154074074
5ec0914ef9f1aa49f02c7449,SESSION_ID:64fb2d426d1c40f01ab694cb,STUDY_ID:64fb25990f2d04d645f0af85,1,11,90,85,81,duration:35753,startTime:Fri Sep 08 2023 07:26:18 GMT-0700 (Pacific Daylight Time),submitTime:Fri Sep 08 2023 07:26:53 GMT-0700 (Pacific Daylight Time)},0.81,0.220714286
6115b2963198eca231d6eb2b,SESSION_ID:64f8e1e0280a151f0ad34db5,STUDY_ID:64f8ce337b289a6b18812bbb,1,21,107,25,27,duration:16050,startTime:Wed Sep 06 2023 15:40:22 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:40:38 GMT-0500 (Central Daylight Time)},0.27,-0.711481481
64135b2efa1c09f8a0b91bd4,SESSION_ID:64f88f8fb34df91c6de12467,STUDY_ID:64f87d77f1db16f3b98108c3,1,12,41,45,47,duration:10376,startTime:Wed Sep 06 2023 09:46:44 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:46:55 GMT-0500 (Central Daylight Time)},0.47,-0.492962963
5cffe60f6846ae00019d35ef,SESSION_ID:64f8887e25ea83f8f2033ec5,STUDY_ID:64f87d77f1db16f3b98108c2,1,14,24,85,85,duration:13414,startTime:Wed Sep 06 2023 10:19:54 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:20:07 GMT-0400 (Eastern Daylight Time)},0.85,-0.01440678
616625112409e9e6c32a82a7,SESSION_ID:64fa31fdb0d8991cbb236198,STUDY_ID:64fa1e7d676feb23d42ed75d,1,16,92,65,70,duration:26120,startTime:Thu Sep 07 2023 13:34:35 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 13:35:01 GMT-0700 (Pacific Daylight Time)},0.7,0.046153846
60234c1d5a0cf81cba76ce5d,SESSION_ID:64fa34397c538b0bdcb305b4,STUDY_ID:64fa1e7d676feb23d42ed75d,1,11,118,5,3,duration:19612,startTime:Thu Sep 07 2023 16:44:48 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 16:45:07 GMT-0400 (Eastern Daylight Time)},0.03,-0.913396226
5bc0c37d93ca500001adca49,SESSION_ID:64f8e61d9cdf4b2e99e7542a,STUDY_ID:64f8ce337b289a6b18812bba,1,12,99,55,58,duration:5579,startTime:Wed Sep 06 2023 16:54:05 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:54:10 GMT-0400 (Eastern Daylight Time)},0.58,-0.256065574
60fe2c4662ca0c1aa5e6016a,SESSION_ID:64f8db2b09f6df82c9b9406c,STUDY_ID:64f8ce337b289a6b18812bbb,1,24,55,95,100,duration:7657,startTime:Wed Sep 06 2023 16:09:32 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:09:39 GMT-0400 (Eastern Daylight Time)},1,0
616625112409e9e6c32a82a7,SESSION_ID:64fa31fdb0d8991cbb236198,STUDY_ID:64fa1e7d676feb23d42ed75d,1,4,39,85,81,duration:18520,startTime:Thu Sep 07 2023 13:30:14 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 13:30:32 GMT-0700 (Pacific Daylight Time)},0.81,-0.131176471
61099b4c0e17f05142f54a2d,SESSION_ID:64f8d0a56a1ab08a26ddaeab,STUDY_ID:64f8ce337b289a6b18812bba,1,11,35,95,95,duration:11999,startTime:Wed Sep 06 2023 15:22:52 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:23:04 GMT-0400 (Eastern Daylight Time)},0.95,-0.033870968
60ae888883acfc2413cc459b,SESSION_ID:64f8892ef02bde3b9d0495d1,STUDY_ID:64f87d77f1db16f3b98108c3,1,2,105,45,48,duration:14492,startTime:Wed Sep 06 2023 10:17:20 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:17:35 GMT-0400 (Eastern Daylight Time)},0.48,-0.466428571
5a6ff39ef660ae0001a9837e,SESSION_ID:64fa2d263d2e5fced62038f4,STUDY_ID:64fa1e7d676feb23d42ed75d,1,12,46,95,100,duration:20933,startTime:Thu Sep 07 2023 16:10:57 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 16:11:17 GMT-0400 (Eastern Daylight Time)},1,0
5a6ff39ef660ae0001a9837e,SESSION_ID:64fa2d263d2e5fced62038f4,STUDY_ID:64fa1e7d676feb23d42ed75d,1,21,74,15,16,duration:14538,startTime:Thu Sep 07 2023 16:13:55 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 16:14:10 GMT-0400 (Eastern Daylight Time)},0.16,-0.322142857
5cffe60f6846ae00019d35ef,SESSION_ID:64f8887e25ea83f8f2033ec5,STUDY_ID:64f87d77f1db16f3b98108c2,1,22,45,25,25,duration:27956,startTime:Wed Sep 06 2023 10:23:56 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:24:24 GMT-0400 (Eastern Daylight Time)},0.25,-0.75
639a21660463f7343d9cee2b,SESSION_ID:64f9d27f1ba1b3f883dd44b8,STUDY_ID:64f9ca79054670dbff57b69b,1,17,56,95,100,duration:34371,startTime:Thu Sep 07 2023 10:03:48 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:04:23 GMT-0400 (Eastern Daylight Time)},1,0
63d8352e4565d58f6e88cf09,SESSION_ID:64f8900ec574e454a02c25c8,STUDY_ID:64f87d77f1db16f3b98108c2,1,13,93,25,28,duration:19514,startTime:Wed Sep 06 2023 10:49:42 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:50:01 GMT-0400 (Eastern Daylight Time)},0.28,-0.323773585
60ff26e2e30862fdb8531934,SESSION_ID:64f88f8ec8aef9128eaa1964,STUDY_ID:64f87d77f1db16f3b98108c3,1,23,24,5,8,duration:11608,startTime:Wed Sep 06 2023 10:52:07 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:52:19 GMT-0400 (Eastern Daylight Time)},0.08,-0.78440678
641361951f32a46c07479b33,SESSION_ID:64fb3a99b063b6bf5a4b268d,STUDY_ID:64fb25990f2d04d645f0af85,1,10,1,5,5,duration:150802,startTime:Fri Sep 08 2023 11:18:22 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 11:20:53 GMT-0400 (Eastern Daylight Time)},0.05,0.03245614
5974561734b844000168d1e0,SESSION_ID:64f9d70c0eeff7274c3b34db,STUDY_ID:64f9ca79054670dbff57b69b,1,9,93,15,15,duration:22705,startTime:Thu Sep 07 2023 10:03:25 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:03:47 GMT-0400 (Eastern Daylight Time)},0.15,-0.453773585
5e77d216e2ce7c0849880e65,SESSION_ID:64fa22e2e0a73ed760ddd04e,STUDY_ID:64fa1e7d676feb23d42ed75d,1,24,85,5,5,duration:14191,startTime:Thu Sep 07 2023 14:35:21 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 14:35:36 GMT-0500 (Central Daylight Time)},0.05,-0.21984127
63d41270b0fcb44aade343df,SESSION_ID:64fa50bc7b40a2c44040c8d9,STUDY_ID:64fa428fa4e478e7a98223f8,1,6,100,75,80,duration:7075,startTime:Thu Sep 07 2023 17:39:42 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 17:39:49 GMT-0500 (Central Daylight Time)},0.8,-0.167213115
631639fab96f950c32505935,SESSION_ID:64fa2eeef26311b078de3f19,STUDY_ID:64fa1e7d676feb23d42ed75d,1,13,112,5,9,duration:11405,startTime:Thu Sep 07 2023 13:18:47 GMT-0700 (Mountain Standard Time),submitTime:Thu Sep 07 2023 13:18:58 GMT-0700 (Mountain Standard Time)},0.09,-0.823793103
610f615654fdbcac0f485a9d,SESSION_ID:64f9d7412128cc5e2d084e51,STUDY_ID:64f9ca79054670dbff57b69b,1,12,110,35,31,duration:13387,startTime:Thu Sep 07 2023 10:07:02 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:07:15 GMT-0400 (Eastern Daylight Time)},0.31,-0.578888889
5f0cd090c46f4017b410ccbf,SESSION_ID:64f880151e3e8e053cae3aa6,STUDY_ID:64f87d77f1db16f3b98108c3,1,23,10,1,0,duration:8588,startTime:Wed Sep 06 2023 09:43:48 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 09:43:56 GMT-0400 (Eastern Daylight Time)},0,-0.186440678
60234c1d5a0cf81cba76ce5d,SESSION_ID:64fa34397c538b0bdcb305b4,STUDY_ID:64fa1e7d676feb23d42ed75d,1,15,81,25,23,duration:24774,startTime:Thu Sep 07 2023 16:46:23 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 16:46:48 GMT-0400 (Eastern Daylight Time)},0.23,-0.252142857
602aaad0543ec50f6af5cc79,SESSION_ID:64fa491e626d1e55cd40c8ef,STUDY_ID:64fa428fa4e478e7a98223f8,1,10,62,5,6,duration:7793,startTime:Thu Sep 07 2023 19:11:17 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 19:11:24 GMT-0400 (Eastern Daylight Time)},0.06,0.06
5d02c9be020a21001835c3b4,SESSION_ID:64f9d6f41f9ef22dd9346958,STUDY_ID:64f9ca79054670dbff57b69a,1,3,30,65,65,duration:44272,startTime:Thu Sep 07 2023 10:03:56 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:04:41 GMT-0400 (Eastern Daylight Time)},0.65,-0.298275862
645504167604634b380f35fd,SESSION_ID:64f8ddf9cb6f2a6e1dfd70d0,STUDY_ID:64f8ce337b289a6b18812bbb,1,20,99,5,5,duration:26688,startTime:Wed Sep 06 2023 16:32:22 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:32:48 GMT-0400 (Eastern Daylight Time)},0.05,-0.786065574
645504167604634b380f35fd,SESSION_ID:64f8ddf9cb6f2a6e1dfd70d0,STUDY_ID:64f8ce337b289a6b18812bbb,1,12,35,85,85,duration:8748,startTime:Wed Sep 06 2023 16:29:07 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:29:16 GMT-0400 (Eastern Daylight Time)},0.85,-0.133870968
5e6387b1b7d70b10675e3a26,SESSION_ID:64f8e48989e7785e2a165921,STUDY_ID:64f8ce337b289a6b18812bba,1,14,118,35,38,duration:31855,startTime:Wed Sep 06 2023 16:50:56 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:51:28 GMT-0400 (Eastern Daylight Time)},0.38,-0.563396226
5974561734b844000168d1e0,SESSION_ID:64f9d70c0eeff7274c3b34db,STUDY_ID:64f9ca79054670dbff57b69b,1,20,7,5,9,duration:27143,startTime:Thu Sep 07 2023 10:07:23 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:07:50 GMT-0400 (Eastern Daylight Time)},0.09,0.033396226
6138f7e0ad42e592ca5f2024,SESSION_ID:64f9d444358174e2ff80a47e,STUDY_ID:64f9ca79054670dbff57b69a,1,21,67,1,0,duration:10349,startTime:Thu Sep 07 2023 09:00:40 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 09:00:51 GMT-0500 (Central Daylight Time)},0,-0.039215686
602aaad0543ec50f6af5cc79,SESSION_ID:64fa491e626d1e55cd40c8ef,STUDY_ID:64fa428fa4e478e7a98223f8,1,5,100,35,31,duration:7709,startTime:Thu Sep 07 2023 19:09:50 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 19:09:58 GMT-0400 (Eastern Daylight Time)},0.31,-0.657213115
5bc0c37d93ca500001adca49,SESSION_ID:64f8e61d9cdf4b2e99e7542a,STUDY_ID:64f8ce337b289a6b18812bba,1,10,64,15,17,duration:8006,startTime:Wed Sep 06 2023 16:53:41 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:53:49 GMT-0400 (Eastern Daylight Time)},0.17,0.17
61099b4c0e17f05142f54a2d,SESSION_ID:64f8d0a56a1ab08a26ddaeab,STUDY_ID:64f8ce337b289a6b18812bba,1,21,53,95,100,duration:9008,startTime:Wed Sep 06 2023 15:25:13 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:25:22 GMT-0400 (Eastern Daylight Time)},1,0
5cfc38f7ee119e001803dd01,SESSION_ID:64f8e5ba19b5ef827f5ac7c5,STUDY_ID:64f8ce337b289a6b18812bba,1,13,29,15,17,duration:12541,startTime:Wed Sep 06 2023 16:52:34 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:52:46 GMT-0400 (Eastern Daylight Time)},0.17,-0.215964912
60ff26e2e30862fdb8531934,SESSION_ID:64f88f8ec8aef9128eaa1964,STUDY_ID:64f87d77f1db16f3b98108c3,1,12,59,15,20,duration:23364,startTime:Wed Sep 06 2023 10:48:21 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:48:44 GMT-0400 (Eastern Daylight Time)},0.2,-0.8
60fcd5602ff7c8f0866ecd0c,SESSION_ID:64f8da91bfc537a0c8d66b84,STUDY_ID:64f8ce337b289a6b18812bbb,1,1,50,95,100,duration:36643,startTime:Wed Sep 06 2023 16:03:26 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:04:03 GMT-0400 (Eastern Daylight Time)},1,0.036363636
61099b4c0e17f05142f54a2d,SESSION_ID:64f8d0a56a1ab08a26ddaeab,STUDY_ID:64f8ce337b289a6b18812bba,1,12,4,1,0,duration:12896,startTime:Wed Sep 06 2023 15:23:04 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:23:17 GMT-0400 (Eastern Daylight Time)},0,-0.02
5d485ae88e0dc50016999a45,SESSION_ID:64f8d13bc28ef2003303254d,STUDY_ID:64f8ce337b289a6b18812bba,1,11,19,85,88,duration:30684,startTime:Wed Sep 06 2023 14:38:15 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 14:38:46 GMT-0500 (Central Daylight Time)},0.88,0.353684211
5a216247c3e60a0001780c42,SESSION_ID:64f9d45e239d385293e0da47,STUDY_ID:64f9ca79054670dbff57b69b,1,2,86,75,75,duration:28265,startTime:Thu Sep 07 2023 08:50:03 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 08:50:31 GMT-0500 (Central Daylight Time)},0.75,-0.162280702
5c961ee66357fb0001ef4b4a,SESSION_ID:64f88c5fb5c6a24878aa194e,STUDY_ID:64f87d77f1db16f3b98108c2,1,20,26,5,6,duration:28600,startTime:Wed Sep 06 2023 10:44:00 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:44:28 GMT-0400 (Eastern Daylight Time)},0.06,-0.73245283
642b6547b732b663d7180d06,SESSION_ID:64fa565a16bb4ec9f240c8d2,STUDY_ID:64fa428fa4e478e7a98223f8,1,12,33,95,95,duration:14727,startTime:Thu Sep 07 2023 17:08:34 GMT-0600 (Mountain Daylight Time),submitTime:Thu Sep 07 2023 17:08:49 GMT-0600 (Mountain Daylight Time)},0.95,-0.05
60fe2c4662ca0c1aa5e6016a,SESSION_ID:64f8db2b09f6df82c9b9406c,STUDY_ID:64f8ce337b289a6b18812bbb,1,2,0,1,0,duration:15565,startTime:Wed Sep 06 2023 16:05:26 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:05:41 GMT-0400 (Eastern Daylight Time)},0,0
641370f5a8d3826956778170,SESSION_ID:64fa337c9fe1fe2066fd0d2d,STUDY_ID:64fa1e7d676feb23d42ed75d,1,13,112,5,5,duration:9170,startTime:Thu Sep 07 2023 15:41:57 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 15:42:06 GMT-0500 (Central Daylight Time)},0.05,-0.863793103
